2960 ms; 2 id; Start reading 2
2960 ms; 4 id; Start reading 7
2961 ms; 3 id; Stop reading
2961 ms; 3 id; Start reading 8
2962 ms; 2 id; Stop reading
2962 ms; 2 id; Start reading 3
2965 ms; 2 id; Stop reading
2965 ms; 2 id; Start reading 6
2967 ms; 4 id; Stop reading
2967 ms; 4 id; Start reading 5
2969 ms; 3 id; Stop reading
2969 ms; 3 id; Start reading 8
2971 ms; 2 id; Stop reading
2971 ms; 2 id; Start reading 2
2972 ms; 4 id; Stop reading
2972 ms; 4 id; Start reading 7
2973 ms; 2 id; Stop reading
2973 ms; 2 id; Start reading 9
2977 ms; 3 id; Stop reading
2977 ms; 3 id; Start reading 6
2979 ms; 4 id; Stop reading
2979 ms; 4 id; Start reading 2
2981 ms; 4 id; Stop reading
2981 ms; 4 id; Start reading 2
2982 ms; 2 id; Stop reading
2982 ms; 2 id; Start reading 9
2983 ms; 4 id; Stop reading
2983 ms; 3 id; Stop reading
2983 ms; 4 id; Start reading 10
2983 ms; 3 id; Start reading 6
2989 ms; 3 id; Stop reading
2989 ms; 3 id; Start reading 1
2990 ms; 3 id; Stop reading
2990 ms; 3 id; Start reading 10
2991 ms; 2 id; Stop reading
2991 ms; 2 id; Start reading 10
2993 ms; 4 id; Stop reading
2993 ms; 4 id; Start reading 1
2994 ms; 4 id; Stop reading
2994 ms; 4 id; Start reading 5
2999 ms; 4 id; Stop reading
2999 ms; 4 id; Start reading 4
3000 ms; 3 id; Stop reading
3000 ms; 3 id; Start reading 7
3001 ms; 2 id; Stop reading
3001 ms; 2 id; Start reading 6
3003 ms; 4 id; Stop reading
3003 ms; 4 id; Start reading 8
3007 ms; 2 id; Stop reading
3007 ms; 3 id; Stop reading
3007 ms; 2 id; Start reading 8
3007 ms; 3 id; Start reading 5
3011 ms; 4 id; Stop reading
3011 ms; 4 id; Start reading 9
3012 ms; 3 id; Stop reading
3015 ms; 2 id; Stop reading
3020 ms; 4 id; Stop reading
3020 ms; 3 id; Start writing 8
3028 ms; 3 id; Stop writing
3028 ms; 2 id; Start reading 9
3028 ms; 4 id; Start reading 3
3031 ms; 4 id; Stop reading
3037 ms; 2 id; Stop reading
3037 ms; 3 id; Start writing 8
3045 ms; 3 id; Stop writing
3045 ms; 4 id; Start reading 8
3045 ms; 2 id; Start reading 3
3045 ms; 3 id; Start reading 2
3047 ms; 3 id; Stop reading
3047 ms; 3 id; Start reading 9
3048 ms; 2 id; Stop reading
3048 ms; 2 id; Start reading 7
3053 ms; 4 id; Stop reading
3055 ms; 2 id; Stop reading
3056 ms; 3 id; Stop reading
3056 ms; 4 id; Start writing 9
3065 ms; 4 id; Stop writing
3065 ms; 2 id; Start reading 9
3065 ms; 3 id; Start reading 2
3065 ms; 4 id; Start reading 5
3067 ms; 3 id; Stop reading
3067 ms; 3 id; Start reading 6
3070 ms; 4 id; Stop reading
3070 ms; 4 id; Start reading 6
3073 ms; 3 id; Stop reading
3073 ms; 3 id; Start reading 1
3074 ms; 2 id; Stop reading
3074 ms; 3 id; Stop reading
3074 ms; 2 id; Start reading 9
3074 ms; 3 id; Start reading 10
3076 ms; 4 id; Stop reading
3076 ms; 4 id; Start reading 1
3077 ms; 4 id; Stop reading
3077 ms; 4 id; Start reading 5
3082 ms; 4 id; Stop reading
3082 ms; 4 id; Start reading 6
3083 ms; 2 id; Stop reading
3084 ms; 3 id; Stop reading
3088 ms; 4 id; Stop reading
3088 ms; 2 id; Start writing 6
3094 ms; 2 id; Stop writing
3094 ms; 3 id; Start reading 2
3094 ms; 4 id; Start reading 2
3094 ms; 2 id; Start reading 2
3096 ms; 2 id; Stop reading
3096 ms; 4 id; Stop reading
3096 ms; 3 id; Stop reading
3096 ms; 2 id; Start reading 4
3096 ms; 4 id; Start reading 10
3096 ms; 3 id; Start reading 5
3100 ms; 2 id; Stop reading
3101 ms; 3 id; Stop reading
3106 ms; 4 id; Stop reading
3106 ms; 2 id; Start writing 8
3114 ms; 2 id; Stop writing
3114 ms; 3 id; Start reading 5
3114 ms; 4 id; Start reading 9
3114 ms; 2 id; Start reading 1
3115 ms; 2 id; Stop reading
3115 ms; 2 id; Start reading 2
3117 ms; 2 id; Stop reading
3117 ms; 2 id; Start reading 4
3119 ms; 3 id; Stop reading
3119 ms; 3 id; Start reading 8
3121 ms; 2 id; Stop reading
3121 ms; 2 id; Start reading 8
3123 ms; 4 id; Stop reading
3123 ms; 4 id; Start reading 7
3127 ms; 3 id; Stop reading
3127 ms; 3 id; Start reading 8
3129 ms; 2 id; Stop reading
3129 ms; 2 id; Start reading 10
3130 ms; 4 id; Stop reading
3130 ms; 4 id; Start reading 7
3135 ms; 3 id; Stop reading
3135 ms; 3 id; Start reading 1
3136 ms; 3 id; Stop reading
3137 ms; 4 id; Stop reading
3139 ms; 2 id; Stop reading
3139 ms; 3 id; Start writing 9
3148 ms; 3 id; Stop writing
3148 ms; 4 id; Start reading 3
3151 ms; 4 id; Stop reading
3151 ms; 2 id; Start writing 10
3161 ms; 2 id; Stop writing
3161 ms; 3 id; Start reading 6
3161 ms; 4 id; Start reading 3
3161 ms; 2 id; Start reading 4
3164 ms; 4 id; Stop reading
3164 ms; 4 id; Start reading 6
3165 ms; 2 id; Stop reading
3165 ms; 2 id; Start reading 6
3167 ms; 3 id; Stop reading
3167 ms; 3 id; Start reading 10
3170 ms; 4 id; Stop reading
3170 ms; 4 id; Start reading 4
3171 ms; 2 id; Stop reading
3171 ms; 2 id; Start reading 8
3174 ms; 4 id; Stop reading
3174 ms; 4 id; Start reading 5
3177 ms; 3 id; Stop reading
3177 ms; 3 id; Start reading 10
3179 ms; 2 id; Stop reading
3179 ms; 4 id; Stop reading
3179 ms; 2 id; Start reading 3
3179 ms; 4 id; Start reading 6
3182 ms; 2 id; Stop reading
3182 ms; 2 id; Start reading 3
3185 ms; 2 id; Stop reading
3185 ms; 4 id; Stop reading
3185 ms; 2 id; Start reading 10
3185 ms; 4 id; Start reading 4
3187 ms; 3 id; Stop reading
3187 ms; 3 id; Start reading 4
3189 ms; 4 id; Stop reading
3189 ms; 4 id; Start reading 8
3191 ms; 3 id; Stop reading
3191 ms; 3 id; Start reading 2
3193 ms; 3 id; Stop reading
3195 ms; 2 id; Stop reading
3197 ms; 4 id; Stop reading
3197 ms; 3 id; Start writing 2
3199 ms; 3 id; Stop writing
3199 ms; 2 id; Start reading 4
3199 ms; 4 id; Start reading 4
3199 ms; 3 id; Start reading 3
3202 ms; 3 id; Stop reading
3202 ms; 3 id; Start reading 9
3203 ms; 4 id; Stop reading
3203 ms; 2 id; Stop reading
3203 ms; 4 id; Start reading 9
3203 ms; 2 id; Start reading 3
3206 ms; 2 id; Stop reading
3206 ms; 2 id; Start reading 7
3211 ms; 3 id; Stop reading
3212 ms; 4 id; Stop reading
3213 ms; 2 id; Stop reading
3213 ms; 3 id; Start writing 9
3222 ms; 3 id; Stop writing
3222 ms; 4 id; Start reading 3
3222 ms; 2 id; Start reading 8
3222 ms; 3 id; Start reading 5
3225 ms; 4 id; Stop reading
3225 ms; 4 id; Start reading 9
3227 ms; 3 id; Stop reading
3227 ms; 3 id; Start reading 2
3229 ms; 3 id; Stop reading
3229 ms; 3 id; Start reading 1
3230 ms; 2 id; Stop reading
3230 ms; 3 id; Stop reading
3230 ms; 2 id; Start reading 1
3231 ms; 2 id; Stop reading
3234 ms; 4 id; Stop reading
3234 ms; 3 id; Start writing 5
3239 ms; 3 id; Stop writing
3239 ms; 2 id; Start reading 1
3239 ms; 4 id; Start reading 5
3239 ms; 3 id; Start reading 9
3240 ms; 2 id; Stop reading
3240 ms; 2 id; Start reading 5
3244 ms; 4 id; Stop reading
3244 ms; 4 id; Start reading 6
3245 ms; 2 id; Stop reading
3245 ms; 2 id; Start reading 6
3248 ms; 3 id; Stop reading
3248 ms; 3 id; Start reading 8
3250 ms; 4 id; Stop reading
3250 ms; 4 id; Start reading 1
3251 ms; 2 id; Stop reading
3251 ms; 4 id; Stop reading
3251 ms; 2 id; Start reading 4
3251 ms; 4 id; Start reading 5
3255 ms; 2 id; Stop reading
3255 ms; 2 id; Start reading 5
3256 ms; 4 id; Stop reading
3256 ms; 3 id; Stop reading
3260 ms; 2 id; Stop reading
3260 ms; 4 id; Start writing 7
3267 ms; 4 id; Stop writing
3267 ms; 3 id; Start reading 2
3267 ms; 2 id; Start reading 4
3267 ms; 4 id; Start reading 9
3269 ms; 3 id; Stop reading
3269 ms; 3 id; Start reading 4
3271 ms; 2 id; Stop reading
3271 ms; 2 id; Start reading 1
3272 ms; 2 id; Stop reading
3272 ms; 2 id; Start reading 8
3273 ms; 3 id; Stop reading
3273 ms; 3 id; Start reading 5
3276 ms; 4 id; Stop reading
3276 ms; 4 id; Start reading 3
3278 ms; 3 id; Stop reading
3278 ms; 3 id; Start reading 9
3279 ms; 4 id; Stop reading
3279 ms; 4 id; Start reading 10
3280 ms; 2 id; Stop reading
3280 ms; 2 id; Start reading 6
3286 ms; 2 id; Stop reading
3286 ms; 2 id; Start reading 2
3287 ms; 3 id; Stop reading
3287 ms; 3 id; Start reading 4
3288 ms; 2 id; Stop reading
3288 ms; 2 id; Start reading 3
3289 ms; 4 id; Stop reading
3289 ms; 4 id; Start reading 1
3290 ms; 4 id; Stop reading
3290 ms; 4 id; Start reading 3
3291 ms; 2 id; Stop reading
3291 ms; 3 id; Stop reading
3291 ms; 2 id; Start reading 1
3291 ms; 3 id; Start reading 1
3292 ms; 2 id; Stop reading
3292 ms; 3 id; Stop reading
3292 ms; 2 id; Start reading 9
3292 ms; 3 id; Start reading 5
3293 ms; 4 id; Stop reading
3293 ms; 4 id; Start reading 9
3297 ms; 3 id; Stop reading
3297 ms; 3 id; Start reading 5
3301 ms; 2 id; Stop reading
3301 ms; 2 id; Start reading 9
3302 ms; 4 id; Stop reading
3302 ms; 3 id; Stop reading
3302 ms; 4 id; Start reading 8
3302 ms; 3 id; Start reading 9
3310 ms; 2 id; Stop reading
3310 ms; 4 id; Stop reading
3310 ms; 2 id; Start reading 1
3310 ms; 4 id; Start reading 3
3311 ms; 2 id; Stop reading
3311 ms; 3 id; Stop reading
3311 ms; 2 id; Start reading 1
3311 ms; 3 id; Start reading 6
3312 ms; 2 id; Stop reading
3312 ms; 2 id; Start reading 8
3313 ms; 4 id; Stop reading
3313 ms; 4 id; Start reading 10
3317 ms; 3 id; Stop reading
3317 ms; 3 id; Start reading 5
3320 ms; 2 id; Stop reading
3320 ms; 2 id; Start reading 7
3322 ms; 3 id; Stop reading
3322 ms; 3 id; Start reading 6
3323 ms; 4 id; Stop reading
3323 ms; 4 id; Start reading 7
3327 ms; 2 id; Stop reading
3327 ms; 2 id; Start reading 8
3328 ms; 3 id; Stop reading
3330 ms; 4 id; Stop reading
3335 ms; 2 id; Stop reading
3335 ms; 3 id; Start writing 10
3345 ms; 3 id; Stop writing
3345 ms; 4 id; Start reading 6
3345 ms; 2 id; Start reading 8
3345 ms; 3 id; Start reading 4
3349 ms; 3 id; Stop reading
3349 ms; 3 id; Start reading 4
3351 ms; 4 id; Stop reading
3351 ms; 4 id; Start reading 4
3353 ms; 2 id; Stop reading
3353 ms; 3 id; Stop reading
3353 ms; 2 id; Start reading 8
3353 ms; 3 id; Start reading 10
3355 ms; 4 id; Stop reading
3355 ms; 4 id; Start reading 1
3356 ms; 4 id; Stop reading
3356 ms; 4 id; Start reading 4
3360 ms; 4 id; Stop reading
3360 ms; 4 id; Start reading 2
3361 ms; 2 id; Stop reading
3361 ms; 2 id; Start reading 5
3362 ms; 4 id; Stop reading
3362 ms; 4 id; Start reading 7
3363 ms; 3 id; Stop reading
3363 ms; 3 id; Start reading 9
3366 ms; 2 id; Stop reading
3366 ms; 2 id; Start reading 6
3369 ms; 4 id; Stop reading
3372 ms; 2 id; Stop reading
3372 ms; 3 id; Stop reading
3372 ms; 4 id; Start writing 3
3375 ms; 4 id; Stop writing
3375 ms; 2 id; Start reading 10
3375 ms; 3 id; Start reading 6
3375 ms; 4 id; Start reading 4
3379 ms; 4 id; Stop reading
3379 ms; 4 id; Start reading 2
3381 ms; 4 id; Stop reading
3381 ms; 3 id; Stop reading
3381 ms; 4 id; Start reading 1
3381 ms; 3 id; Start reading 2
3382 ms; 4 id; Stop reading
3382 ms; 4 id; Start reading 5
3383 ms; 3 id; Stop reading
3383 ms; 3 id; Start reading 10
3385 ms; 2 id; Stop reading
3385 ms; 2 id; Start reading 1
3386 ms; 2 id; Stop reading
3386 ms; 2 id; Start reading 2
3387 ms; 4 id; Stop reading
3387 ms; 4 id; Start reading 8
3388 ms; 2 id; Stop reading
3393 ms; 3 id; Stop reading
3395 ms; 4 id; Stop reading
3395 ms; 2 id; Start writing 3
3398 ms; 2 id; Stop writing
3398 ms; 3 id; Start reading 6
3398 ms; 4 id; Start reading 8
3398 ms; 2 id; Start reading 8
3404 ms; 3 id; Stop reading
3404 ms; 3 id; Start reading 5
3406 ms; 2 id; Stop reading
3406 ms; 4 id; Stop reading
3406 ms; 2 id; Start reading 10
3406 ms; 4 id; Start reading 7
3409 ms; 3 id; Stop reading
3409 ms; 3 id; Start reading 2
3411 ms; 3 id; Stop reading
3413 ms; 4 id; Stop reading
3416 ms; 2 id; Stop reading
3416 ms; 3 id; Start writing 4
3420 ms; 3 id; Stop writing
3420 ms; 4 id; Start reading 6
3420 ms; 2 id; Start reading 7
3420 ms; 3 id; Start reading 10
3426 ms; 4 id; Stop reading
3426 ms; 4 id; Start reading 2
3427 ms; 2 id; Stop reading
3428 ms; 4 id; Stop reading
3430 ms; 3 id; Stop reading
3430 ms; 2 id; Start writing 9
3439 ms; 2 id; Stop writing
3439 ms; 4 id; Start reading 7
3439 ms; 3 id; Start reading 1
3439 ms; 2 id; Start reading 8
3440 ms; 3 id; Stop reading
3440 ms; 3 id; Start reading 4
3444 ms; 3 id; Stop reading
3444 ms; 3 id; Start reading 8
3446 ms; 4 id; Stop reading
3446 ms; 4 id; Start reading 5
3447 ms; 2 id; Stop reading
3447 ms; 2 id; Start reading 4
3451 ms; 2 id; Stop reading
3451 ms; 4 id; Stop reading
3451 ms; 2 id; Start reading 1
3451 ms; 4 id; Start reading 10
3452 ms; 2 id; Stop reading
3452 ms; 3 id; Stop reading
3452 ms; 2 id; Start reading 8
3452 ms; 3 id; Start reading 10
3460 ms; 2 id; Stop reading
3460 ms; 2 id; Start reading 1
3461 ms; 2 id; Stop reading
3461 ms; 4 id; Stop reading
3461 ms; 2 id; Start reading 4
3461 ms; 4 id; Start reading 4
3462 ms; 3 id; Stop reading
3462 ms; 3 id; Start reading 7
3465 ms; 2 id; Stop reading
3465 ms; 4 id; Stop reading
3469 ms; 3 id; Stop reading
3469 ms; 2 id; Start writing 8
3477 ms; 2 id; Stop writing
3477 ms; 4 id; Start reading 4
3481 ms; 4 id; Stop reading
3481 ms; 3 id; Start writing 4
3485 ms; 3 id; Stop writing
3485 ms; 2 id; Start writing 2
3487 ms; 2 id; Stop writing
3487 ms; 4 id; Start reading 4
3487 ms; 3 id; Start reading 4
3487 ms; 2 id; Start reading 1
3488 ms; 2 id; Stop reading
3488 ms; 2 id; Start reading 4
3491 ms; 4 id; Stop reading
3491 ms; 3 id; Stop reading
3491 ms; 4 id; Start reading 5
3491 ms; 3 id; Start reading 6
3492 ms; 2 id; Stop reading
3492 ms; 2 id; Start reading 1
3493 ms; 2 id; Stop reading
3493 ms; 2 id; Start reading 4
3496 ms; 4 id; Stop reading
3497 ms; 2 id; Stop reading
3497 ms; 3 id; Stop reading
3497 ms; 4 id; Start writing 6
3503 ms; 4 id; Stop writing
3503 ms; 2 id; Start reading 9
3503 ms; 3 id; Start reading 2
3503 ms; 4 id; Start reading 9
3505 ms; 3 id; Stop reading
3505 ms; 3 id; Start reading 9
3512 ms; 2 id; Stop reading
3512 ms; 4 id; Stop reading
3512 ms; 2 id; Start reading 2
3512 ms; 4 id; Start reading 10
3514 ms; 2 id; Stop reading
3514 ms; 3 id; Stop reading
3514 ms; 2 id; Start reading 3
3514 ms; 3 id; Start reading 9
3517 ms; 2 id; Stop reading
3517 ms; 2 id; Start reading 7
3522 ms; 4 id; Stop reading
3522 ms; 4 id; Start reading 7
3523 ms; 3 id; Stop reading
3523 ms; 3 id; Start reading 7
3524 ms; 2 id; Stop reading
3524 ms; 2 id; Start reading 1
3525 ms; 2 id; Stop reading
3525 ms; 2 id; Start reading 3
3528 ms; 2 id; Stop reading
3528 ms; 2 id; Start reading 2
3529 ms; 4 id; Stop reading
3529 ms; 4 id; Start reading 2
3530 ms; 2 id; Stop reading
3530 ms; 3 id; Stop reading
3531 ms; 4 id; Stop reading
3531 ms; 2 id; Start writing 4
3535 ms; 2 id; Stop writing
3535 ms; 3 id; Start reading 9
3535 ms; 4 id; Start reading 5
3535 ms; 2 id; Start reading 4
3539 ms; 2 id; Stop reading
3539 ms; 2 id; Start reading 6
3540 ms; 4 id; Stop reading
3540 ms; 4 id; Start reading 8
3544 ms; 3 id; Stop reading
3544 ms; 3 id; Start reading 7
3545 ms; 2 id; Stop reading
3545 ms; 2 id; Start reading 8
3548 ms; 4 id; Stop reading
3548 ms; 4 id; Start reading 10
3551 ms; 3 id; Stop reading
3551 ms; 3 id; Start reading 5
3553 ms; 2 id; Stop reading
3553 ms; 2 id; Start reading 9
3556 ms; 3 id; Stop reading
3556 ms; 3 id; Start reading 8
3558 ms; 4 id; Stop reading
3558 ms; 4 id; Start reading 10
3562 ms; 2 id; Stop reading
3562 ms; 2 id; Start reading 3
3564 ms; 3 id; Stop reading
3564 ms; 3 id; Start reading 5
3565 ms; 2 id; Stop reading
3565 ms; 2 id; Start reading 5
3568 ms; 4 id; Stop reading
3568 ms; 4 id; Start reading 10
3569 ms; 3 id; Stop reading
3570 ms; 2 id; Stop reading
3578 ms; 4 id; Stop reading
3578 ms; 3 id; Start writing 2
3580 ms; 3 id; Stop writing
3580 ms; 2 id; Start writing 2
3582 ms; 2 id; Stop writing
3582 ms; 4 id; Start reading 9
3582 ms; 3 id; Start reading 5
3582 ms; 2 id; Start reading 6
3587 ms; 3 id; Stop reading
3587 ms; 3 id; Start reading 3
3588 ms; 2 id; Stop reading
3588 ms; 2 id; Start reading 2
3590 ms; 3 id; Stop reading
3590 ms; 2 id; Stop reading
3590 ms; 3 id; Start reading 1
3590 ms; 2 id; Start reading 4
3591 ms; 3 id; Stop reading
3591 ms; 4 id; Stop reading
3591 ms; 3 id; Start reading 1
3591 ms; 4 id; Start reading 8
3592 ms; 3 id; Stop reading
3592 ms; 3 id; Start reading 9
3594 ms; 2 id; Stop reading
3594 ms; 2 id; Start reading 1
3595 ms; 2 id; Stop reading
3595 ms; 2 id; Start reading 9
3599 ms; 4 id; Stop reading
3599 ms; 4 id; Start reading 2
3601 ms; 4 id; Stop reading
3601 ms; 3 id; Stop reading
3601 ms; 4 id; Start reading 4
3601 ms; 3 id; Start reading 10
3604 ms; 2 id; Stop reading
3604 ms; 2 id; Start reading 9
3605 ms; 4 id; Stop reading
3605 ms; 4 id; Start reading 9
3611 ms; 3 id; Stop reading
3613 ms; 2 id; Stop reading
3614 ms; 4 id; Stop reading
3614 ms; 3 id; Start writing 1
3615 ms; 3 id; Stop writing
3615 ms; 2 id; Start reading 5
3615 ms; 4 id; Start reading 8
3615 ms; 3 id; Start reading 6
3620 ms; 2 id; Stop reading
3620 ms; 2 id; Start reading 5
3621 ms; 3 id; Stop reading
3621 ms; 3 id; Start reading 5
3623 ms; 4 id; Stop reading
3623 ms; 4 id; Start reading 8
3625 ms; 2 id; Stop reading
3625 ms; 2 id; Start reading 10
3626 ms; 3 id; Stop reading
3626 ms; 3 id; Start reading 5
3631 ms; 3 id; Stop reading
3631 ms; 4 id; Stop reading
3631 ms; 3 id; Start reading 3
3631 ms; 4 id; Start reading 7
3634 ms; 3 id; Stop reading
3634 ms; 3 id; Start reading 8
3635 ms; 2 id; Stop reading
3635 ms; 2 id; Start reading 5
3638 ms; 4 id; Stop reading
3638 ms; 4 id; Start reading 8
3640 ms; 2 id; Stop reading
3640 ms; 2 id; Start reading 3
3642 ms; 3 id; Stop reading
3642 ms; 3 id; Start reading 2
3643 ms; 2 id; Stop reading
3643 ms; 2 id; Start reading 3
3644 ms; 3 id; Stop reading
3644 ms; 3 id; Start reading 6
3646 ms; 2 id; Stop reading
3646 ms; 4 id; Stop reading
3646 ms; 2 id; Start reading 7
3646 ms; 4 id; Start reading 9
3650 ms; 3 id; Stop reading
3650 ms; 3 id; Start reading 2
3652 ms; 3 id; Stop reading
3652 ms; 3 id; Start reading 5
3653 ms; 2 id; Stop reading
3653 ms; 2 id; Start reading 5
3655 ms; 4 id; Stop reading
3655 ms; 4 id; Start reading 8
3657 ms; 3 id; Stop reading
3657 ms; 3 id; Start reading 5
3658 ms; 2 id; Stop reading
3658 ms; 2 id; Start reading 6
3662 ms; 3 id; Stop reading
3662 ms; 3 id; Start reading 2
3663 ms; 4 id; Stop reading
3663 ms; 4 id; Start reading 7
3664 ms; 2 id; Stop reading
3664 ms; 3 id; Stop reading
3670 ms; 4 id; Stop reading
3670 ms; 2 id; Start writing 10
3680 ms; 2 id; Stop writing
3680 ms; 3 id; Start reading 7
3680 ms; 4 id; Start reading 5
3685 ms; 4 id; Stop reading
3687 ms; 3 id; Stop reading
3687 ms; 2 id; Start writing 8
3695 ms; 2 id; Stop writing
3695 ms; 4 id; Start reading 5
3700 ms; 4 id; Stop reading
3700 ms; 3 id; Start writing 3
3703 ms; 3 id; Stop writing
3703 ms; 2 id; Start reading 9
3703 ms; 4 id; Start reading 6
3703 ms; 3 id; Start reading 5
3708 ms; 3 id; Stop reading
3708 ms; 3 id; Start reading 2
3709 ms; 4 id; Stop reading
3709 ms; 4 id; Start reading 2
3710 ms; 3 id; Stop reading
3711 ms; 4 id; Stop reading
3712 ms; 2 id; Stop reading
3712 ms; 3 id; Start writing 5
3717 ms; 3 id; Stop writing
3717 ms; 4 id; Start reading 3
3717 ms; 2 id; Start reading 9
3717 ms; 3 id; Start reading 2
3719 ms; 3 id; Stop reading
3719 ms; 3 id; Start reading 4
3720 ms; 4 id; Stop reading
3720 ms; 4 id; Start reading 3
3723 ms; 4 id; Stop reading
3723 ms; 3 id; Stop reading
3723 ms; 4 id; Start reading 1
3723 ms; 3 id; Start reading 7
3724 ms; 4 id; Stop reading
3724 ms; 4 id; Start reading 10
3726 ms; 2 id; Stop reading
3726 ms; 2 id; Start reading 7
3730 ms; 3 id; Stop reading
3730 ms; 3 id; Start reading 8
3733 ms; 2 id; Stop reading
3734 ms; 4 id; Stop reading
3738 ms; 3 id; Stop reading
3738 ms; 2 id; Start writing 10
3748 ms; 2 id; Stop writing
3748 ms; 4 id; Start reading 4
3748 ms; 3 id; Start reading 1
3748 ms; 2 id; Start reading 10
3749 ms; 3 id; Stop reading
3749 ms; 3 id; Start reading 2
3751 ms; 3 id; Stop reading
3751 ms; 3 id; Start reading 1
3752 ms; 3 id; Stop reading
3752 ms; 4 id; Stop reading
3752 ms; 3 id; Start reading 3
3752 ms; 4 id; Start reading 10
3755 ms; 3 id; Stop reading
3755 ms; 3 id; Start reading 4
3758 ms; 2 id; Stop reading
3758 ms; 2 id; Start reading 10
3759 ms; 3 id; Stop reading
3759 ms; 3 id; Start reading 2
3761 ms; 3 id; Stop reading
3761 ms; 3 id; Start reading 3
3762 ms; 4 id; Stop reading
3762 ms; 4 id; Start reading 9
3764 ms; 3 id; Stop reading
3764 ms; 3 id; Start reading 4
3768 ms; 2 id; Stop reading
3768 ms; 3 id; Stop reading
3768 ms; 2 id; Start reading 3
3768 ms; 3 id; Start reading 5
3771 ms; 2 id; Stop reading
3771 ms; 4 id; Stop reading
3771 ms; 2 id; Start reading 6
3771 ms; 4 id; Start reading 6
3773 ms; 3 id; Stop reading
3773 ms; 3 id; Start reading 3
3776 ms; 3 id; Stop reading
3776 ms; 3 id; Start reading 8
3777 ms; 2 id; Stop reading
3777 ms; 4 id; Stop reading
3777 ms; 2 id; Start reading 2
3777 ms; 4 id; Start reading 7
3779 ms; 2 id; Stop reading
3779 ms; 2 id; Start reading 4
3783 ms; 2 id; Stop reading
3783 ms; 2 id; Start reading 8
3784 ms; 3 id; Stop reading
3784 ms; 4 id; Stop reading
3784 ms; 3 id; Start reading 10
3784 ms; 4 id; Start reading 1
3785 ms; 4 id; Stop reading
3791 ms; 2 id; Stop reading
3794 ms; 3 id; Stop reading
3794 ms; 4 id; Start writing 4
3798 ms; 4 id; Stop writing
3798 ms; 2 id; Start reading 7
3798 ms; 3 id; Start reading 7
3805 ms; 2 id; Stop reading
3805 ms; 3 id; Stop reading
3805 ms; 4 id; Start writing 2
3807 ms; 4 id; Stop writing
3807 ms; 2 id; Start reading 6
3807 ms; 3 id; Start reading 10
3807 ms; 4 id; Start reading 3
3810 ms; 4 id; Stop reading
3810 ms; 4 id; Start reading 7
3813 ms; 2 id; Stop reading
3813 ms; 2 id; Start reading 7
3817 ms; 3 id; Stop reading
3817 ms; 4 id; Stop reading
3817 ms; 3 id; Start reading 6
3820 ms; 2 id; Stop reading
3823 ms; 3 id; Stop reading
3823 ms; 4 id; Start writing 3
3826 ms; 4 id; Stop writing
3826 ms; 2 id; Start reading 5
3826 ms; 3 id; Start reading 1
3827 ms; 3 id; Stop reading
3831 ms; 2 id; Stop reading
3831 ms; 4 id; Start writing 5
3836 ms; 4 id; Stop writing
3836 ms; 3 id; Start reading 4
3836 ms; 2 id; Start reading 1
3836 ms; 4 id; Start reading 9
3837 ms; 2 id; Stop reading
3837 ms; 2 id; Start reading 7
3840 ms; 3 id; Stop reading
3844 ms; 2 id; Stop reading
3845 ms; 4 id; Stop reading
3845 ms; 3 id; Start writing 10
3855 ms; 3 id; Stop writing
3855 ms; 2 id; Start reading 7
3855 ms; 4 id; Start reading 7
3855 ms; 3 id; Start reading 9
3862 ms; 4 id; Stop reading
3862 ms; 2 id; Stop reading
3862 ms; 4 id; Start reading 6
3862 ms; 2 id; Start reading 9
3864 ms; 3 id; Stop reading
3864 ms; 3 id; Start reading 2
3866 ms; 3 id; Stop reading
3866 ms; 3 id; Start reading 2
3868 ms; 4 id; Stop reading
3868 ms; 3 id; Stop reading
3868 ms; 4 id; Start reading 10
3868 ms; 3 id; Start reading 7
3871 ms; 2 id; Stop reading
3875 ms; 3 id; Stop reading
3878 ms; 4 id; Stop reading
3878 ms; 2 id; Start writing 8
3886 ms; 2 id; Stop writing
3886 ms; 3 id; Start reading 1
3886 ms; 4 id; Start reading 6
3887 ms; 3 id; Stop reading
3892 ms; 4 id; Stop reading
3892 ms; 2 id; Start writing 9
3901 ms; 2 id; Stop writing
3901 ms; 3 id; Start reading 7
3901 ms; 4 id; Start reading 7
3901 ms; 2 id; Start reading 6
3907 ms; 2 id; Stop reading
3907 ms; 2 id; Start reading 3
3908 ms; 3 id; Stop reading
3908 ms; 4 id; Stop reading
3908 ms; 3 id; Start reading 3
3908 ms; 4 id; Start reading 1
3909 ms; 4 id; Stop reading
3909 ms; 4 id; Start reading 10
3910 ms; 2 id; Stop reading
3910 ms; 2 id; Start reading 6
3911 ms; 3 id; Stop reading
3911 ms; 3 id; Start reading 5
3916 ms; 2 id; Stop reading
3916 ms; 3 id; Stop reading
3919 ms; 4 id; Stop reading
3919 ms; 2 id; Start writing 9
3928 ms; 2 id; Stop writing
3928 ms; 3 id; Start reading 9
3928 ms; 4 id; Start reading 9
3928 ms; 2 id; Start reading 5
3933 ms; 2 id; Stop reading
3933 ms; 2 id; Start reading 4
3937 ms; 2 id; Stop reading
3937 ms; 2 id; Start reading 7
3937 ms; 3 id; Stop reading
3937 ms; 4 id; Stop reading
3937 ms; 3 id; Start reading 2
3937 ms; 4 id; Start reading 6
3939 ms; 3 id; Stop reading
